,id,name,categories,lat,lng,neighborhood,distance [m]
30,4b1a8608f964a5209deb23e3,S Anhalter Bahnhof,Light Rail Station,52.50427862733368,13.382004881481881,Stresemannstr. (Schöneberger Str.),4970
31,4b0abbecf964a520102723e3,S+U Brandenburger Tor,Light Rail Station,52.516514722235115,13.380191958856596,Unter den Linden (Wilhelmstr.),5063
32,4b200056f964a520f52b24e3,S+U Rathaus Steglitz,Light Rail Station,52.45688545379072,13.320708274841309,Berlinickestr. 16,5234
33,5652a907498e1308f989ca49,S7,Light Rail Station,52.521382,13.380878,Berlin,5288
34,4bb8b7f27421a5932004c240,S Pichelsberg,Light Rail Station,52.51031661559193,13.227699135300064,Tharauer Allee (Schirwindter Alee),5540
35,57ef94a2cd1039e6f5c4a62e,S5,Light Rail Station,52.520283,13.387318,10117 Berlin,5652
36,4b1ed1eef964a5200b2024e3,S Priesterweg,Light Rail Station,52.45943423975909,13.356160913466528,Priesterweg (Prellerweg),5852
37,4af2733bf964a520b9e721e3,S+U Wedding,Light Rail Station,52.542747280111435,13.367037879672386,Müllerstr. (Lynarstr.),5906
38,4bbb5ee57421a5939ebbc440,S Botanischer Garten,Light Rail Station,52.44800635569196,13.306803703308105,Hortensienstr. 28b,6160
39,4b0ba215f964a520b63223e3,S Oranienburger Straße,Light Rail Station,52.5253016135832,13.39307427406311,Oranienburger Str. 35,6219
40,4b03f3cef964a520a65022e3,S Nordbahnhof,Light Rail Station,52.53181879606293,13.388126642445666,Invalidenstr. 131,6247
41,4b05b648f964a5206ae122e3,S+U Tempelhof,Light Rail Station,52.470651707494795,13.384737968444824,Tempelhofer Damm (Hoeppnerstr.),6310
42,4b0167f0f964a520614222e3,S Humboldthain,Light Rail Station,52.54466129942383,13.379298448562622,Wiesenstr.2 (Hochstr.),6637
43,4af5421ef964a520acf821e3,S Hackescher Markt,Light Rail Station,52.52270376285392,13.401862292837192,Am Zwirngraben,6671
44,4b6ff1ebf964a520ef002de3,S Lichterfelde West,Light Rail Station,52.44344016061144,13.293919358738721,Hans-Sachs-Str. (Knesebeckstr.),6741
45,4b771646f964a520ff7b2ee3,Bahnhof Berlin-Lichterfelde Ost,Light Rail Station,52.42882380591329,13.328546810186394,Lankwitzer Str. 25,8402
46,4b1ed094f964a520eb1f24e3,S Südende,Light Rail Station,52.44648994838095,13.359213772888728,Steglitzer Damm (Buhrowstr.),7196
